Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,0.9
2015,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.9,1.0,0.9,0.9
2016,1.0,0.9,0.9,1.0,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9
2017,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9
2018,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
2019,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9
2020,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9
2021,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8
2022,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.8
2023,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.8,0.9,0.9,0.9,0.9
2024,0.8,0.9,0.9,0.8,0.9,0.9(P),,,,,,
