Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,477.6,479.4,479.0,481.0,482.5,482.1,482.8,483.4,484.5,484.1,485.3,486.1
2015,487.0,483.8,485.0,487.4,490.0,489.0,489.7,489.1,490.5,491.4,492.3,493.0
2016,491.8,492.9,494.4,493.0,492.7,493.0,494.0,493.9,494.1,494.7,494.3,494.9
2017,495.6,495.6,495.6,496.9,497.3,498.3,497.7,499.2,498.1,497.6,498.6,499.0
2018,497.4,499.4,499.1,499.2,500.7,500.6,500.8,501.4,502.3,501.8,501.6,502.1
2019,504.2,503.8,502.9,503.2,503.3,502.5,504.0,504.5,504.3,504.6,505.2,505.2
2020,506.5,507.8,502.2,399.1,413.8,435.9,447.4,457.7,463.0,469.3,470.2,463.5
2021,467.9,470.4,473.9,475.5,478.0,479.5,481.9,481.1,483.8,486.6,488.3,489.2
2022,487.6,491.7,493.1,497.1,497.7,497.8,501.0,501.5,499.5,500.5,501.4,501.5
2023,501.4,502.8,504.6,500.8,504.3,505.7,504.1,504.6,506.4,504.4,507.0,509.1
2024,512.3,511.9,512.6,513.7,511.9,511.2(P),,,,,,
